Nest_label,Species,Year,Colony,Site,Latitude,Longitude,DateFound,StageFound,DateLastAlive,DateLastChecked,LastStage,Completed,SUCCESS
MAPR_2015_PrioncavecolonySection3__43,MAPR,2015,Prion Cave,Prion cave colony Section 3,,,2015-12-01,INCU,2015-12-23,2016-02-13,FAIL,0,0
MAPR_2015_PrioncavecolonySection3__45,MAPR,2015,Prion Cave,Prion cave colony Section 3,,,2015-12-23,INCU,2015-12-23,2016-01-14,FAIL,0,0
MAPR_2015_PrioncavecolonySection3__46,MAPR,2015,Prion Cave,Prion cave colony Section 3,,,2015-12-05,INCU,2015-12-23,2016-02-13,FAIL,0,0
MAPR_2015_PrioncavecolonySection3__61,MAPR,2015,Prion Cave,Prion cave colony Section 3,,,2015-12-05,,2016-01-21,2016-02-13,FAIL,0,0
SGPE_2011___1,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___10,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___100,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___101,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,CHIC,0,1
SGPE_2011___102,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___103,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___104,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___105,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___106,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___107,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-28,2011-11-28,INCU,0,1
SGPE_2011___108,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,FAIL,2011-11-28,2011-11-28,INCU,0,1
SGPE_2011___109,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___11,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___110,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___111,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___112,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___113,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___114,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___115,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___116,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___117,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___118,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-28,2011-11-28,INCU,0,1
SGPE_2011___119,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___12,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___120,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___121,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___122,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-28,2011-11-28,INCU,0,1
SGPE_2011___123,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___124,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___125,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___126,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___127,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___128,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___129,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___13,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___130,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___131,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___132,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___133,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___134,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___135,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___136,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___137,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,CHIC,0,1
SGPE_2011___138,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___139,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___14,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___140,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,CHIC,0,1
SGPE_2011___141,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2012-01-08,FAIL,0,0
SGPE_2011___142,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___143,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___144,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___145,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,INCU,0,1
SGPE_2011___146,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___147,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___148,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___149,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___15,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___150,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___151,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___152,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___153,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___154,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___155,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___156,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___157,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___158,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___159,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___16,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___160,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___161,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___162,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___163,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___164,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,CHIC,0,0
SGPE_2011___165,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___166,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___167,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___168,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___169,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___17,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___18,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___19,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___2,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___20,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___21,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___22,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___23,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___24,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___25,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___26,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___28,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___29,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___3,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___30,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___31,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___32,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___33,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___34,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___35,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___36,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___37,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___38,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___39,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,INCU,0,1
SGPE_2011___40,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___41,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___42,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___43,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___44,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___45,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___46,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,CHIC,0,1
SGPE_2011___47,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___48,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___49,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___5,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-03,FAIL,0,0
SGPE_2011___50,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___51,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___52,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___53,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___54,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___55,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___56,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___57,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___58,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___59,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___6,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___60,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___61,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___62,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___63,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___64,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___65,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___66,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___67,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___68,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___69,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___7,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___70,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___71,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___72,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___73,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___74,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___75,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___76,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___77,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___78,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___79,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___8,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___81,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-10-16,2011-11-28,FAIL,0,0
SGPE_2011___82,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___83,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___84,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___85,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___86,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___87,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,INCU,0,1
SGPE_2011___88,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___89,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___9,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___90,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___91,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___92,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___93,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___94,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,CHIC,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___95,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___96,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2011___97,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-03,CHIC,0,1
SGPE_2011___98,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2012-01-08,2012-01-08,CHIC,0,1
SGPE_2011___99,SGPE,2011,Low Hump,Low Hump,,,2011-10-08,INCU,2011-11-03,2011-11-28,FAIL,0,0
SGPE_2012___1,SGPE,2012,Low Hump,Low Hump,,,2012-08-31,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___10,SGPE,2012,Low Hump,Low Hump,,,2012-08-31,INCU,2012-09-24,2012-12-11,FAIL,0,0
SGPE_2012___100,SGPE,2012,Low Hump,Low Hump,,,2012-08-31,INCU,2012-09-24,2012-12-11,FAIL,0,0
SGPE_2012___101,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___102,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___103,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___104,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-09-24,2012-12-11,FAIL,0,0
SGPE_2012___105,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-09-01,2012-09-20,FAIL,0,0
SGPE_2012___106,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-10-06,2012-12-11,FAIL,0,0
SGPE_2012___107,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___108,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___109,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___11,SGPE,2012,Low Hump,Low Hump,,,2012-08-31,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___110,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___111,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___112,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___113,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-09-24,2012-12-11,FAIL,0,0
SGPE_2012___114,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___115,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___116,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___117,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___118,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___119,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___12,SGPE,2012,Low Hump,Low Hump,,,2012-08-31,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___120,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___121,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___122,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___123,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___124,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___125,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-09-24,2012-12-11,FAIL,0,0
SGPE_2012___126,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___127,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___128,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___129,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___13,SGPE,2012,Low Hump,Low Hump,,,2012-08-31,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___130,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___131,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
SGPE_2012___132,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-09-24,2012-12-11,FAIL,0,0
SGPE_2012___133,SGPE,2012,Low Hump,Low Hump,,,2012-09-01,INCU,2012-12-11,2012-12-11,CHIC,0,1
